Time,Theta,Velocity,Error
52.36,1490.83,0,9.16677
52.37,1490.83,0,9.16677
52.38,1490.83,0,9.16677
52.39,1490.83,0,9.16677
52.4,1490.83,0,9.16677
52.41,1490.83,0,9.16677
52.42,1490.83,0,9.16677
52.43,1490.83,0,9.16677
52.44,1490.83,0,9.16677
52.45,1490.83,0,9.16677
52.46,1490.83,0,9.16677
52.47,1490.83,0,9.16677
52.48,1490.83,0,9.16677
52.49,1490.83,0,9.16677
52.5,1490.83,0,9.16677
52.51,1490.83,0,9.16677
52.52,1490.83,0,9.16677
52.53,1490.83,0,9.16677
52.54,1490.83,0,9.16677
52.55,1490.83,0,9.16677
52.56,1490.83,0,9.16677
52.57,1490.83,0,9.16677
52.58,1490.83,0,9.16677
52.59,1490.83,0,9.16677
52.6,1490.83,0,9.16677
52.61,1490.83,0,9.16677
52.62,1490.83,0,9.16677
52.63,1490.83,0,9.16677
52.64,1490.83,0,9.16677
52.65,1490.83,0,9.16677
52.66,1490.83,0,9.16677
52.67,1490.83,0,9.16677
52.68,1490.83,0,9.16677
52.69,1490.83,0,9.16677
52.7,1490.83,0,9.16677
52.71,1490.83,0,9.16677
52.72,1490.83,0,9.16677
52.73,1490.83,0,9.16677
52.74,1490.83,0,9.16677
52.75,1490.83,0,9.16677
52.76,1490.83,0,9.16677
52.77,1490.83,0,9.16677
52.78,1490.83,0,9.16677
52.79,1490.83,0,9.16677
52.8,1490.83,0,9.16677
52.81,1490.83,0,9.16677
52.82,1490.83,0,9.16677
52.83,1490.83,0,9.16677
52.84,1490.83,0,9.16677
52.85,1490.83,0,9.16677
52.86,1490.83,0,9.16677
52.87,1490.83,0,9.16677
52.88,1490.83,0,9.16677
52.89,1490.83,0,9.16677
52.9,1490.83,0,9.16677
52.91,1490.83,0,9.16677
52.92,1490.83,0,9.16677
52.93,1490.83,0,9.16677
52.94,1490.83,0,9.16677
52.95,1490.83,0,9.16677
52.96,1490.83,0,9.16677
52.97,1490.83,0,9.16677
52.98,1490.83,0,9.16677
52.99,1490.83,0,9.16677
53,1490.83,0,9.16677
53.01,1490.83,0,9.16677
53.02,1490.83,0,9.16677
53.03,1490.83,0,9.16677
53.04,1490.83,0,9.16677
53.05,1490.83,0,9.16677
53.06,1490.83,0,9.16677
53.07,1490.83,0,9.16677
53.08,1490.83,0,9.16677
53.09,1490.83,0,9.16677
53.1,1490.83,0,9.16677
53.11,1490.83,0,9.16677
53.12,1490.83,0,9.16677
53.13,1490.83,0,9.16677
53.14,1490.83,0,9.16677
53.15,1490.83,0,9.16677
53.16,1490.83,0,9.16677
53.17,1490.83,0,9.16677
53.18,1490.83,0,9.16677
53.19,1490.83,0,9.16677
53.2,1490.83,0,9.16677
53.21,1490.83,0,9.16677
53.22,1490.83,0,9.16677
53.23,1490.83,0,9.16677
53.24,1490.83,0,9.16677
53.25,1490.83,0,9.16677
53.26,1490.83,0,9.16677
53.27,1490.83,0,9.16677
53.28,1490.83,0,9.16677
53.29,1490.83,0,9.16677
53.3,1490.83,0,9.16677
53.31,1490.83,0,9.16677
53.32,1490.83,0,9.16677
53.33,1490.83,0,9.16677
53.34,1490.83,0,9.16677
53.35,1490.83,0,9.16677
53.36,1490.83,0,9.16677
53.37,1490.83,0,9.16677
53.38,1490.83,0,9.16677
53.39,1490.83,0,9.16677
53.4,1490.83,0,9.16677
53.41,1490.83,0,9.16677
53.42,1490.83,0,9.16677
53.43,1490.83,0,9.16677
53.44,1490.83,0,9.16677
53.45,1490.83,0,9.16677
53.46,1490.83,0,9.16677
53.47,1490.83,0,9.16677
53.48,1490.83,0,9.16677
53.49,1490.83,0,9.16677
53.5,1490.83,0,9.16677
53.51,1490.83,0,9.16677
53.52,1490.83,0,9.16677
53.53,1490.83,0,9.16677
53.54,1490.83,0,9.16677
53.55,1490.83,0,9.16677
53.56,1490.83,0,9.16677
53.57,1490.83,0,9.16677
53.58,1490.83,0,9.16677
53.59,1490.83,0,9.16677
53.6,1490.83,0,9.16677
53.61,1490.83,0,9.16677
53.62,1490.83,0,9.16677
53.63,1490.83,0,9.16677
53.64,1490.83,0,9.16677
53.65,1490.83,0,9.16677
53.66,1490.83,0,9.16677
53.67,1490.83,0,9.16677
53.68,1490.83,0,9.16677
53.69,1490.83,0,9.16677
53.7,1490.83,0,9.16677
53.71,1490.83,0,9.16677
53.72,1490.83,0,9.16677
53.73,1490.83,0,9.16677
53.74,1490.83,0,9.16677
53.75,1490.83,0,9.16677
53.76,1490.83,0,9.16677
53.77,1490.83,0,9.16677
53.78,1490.83,0,9.16677
53.79,1490.83,0,9.16677
53.8,1490.83,0,9.16677
53.81,1490.83,0,9.16677
53.82,1490.83,0,9.16677
53.83,1490.83,0,9.16677
53.84,1490.83,0,9.16677
53.85,1490.83,0,9.16677
53.86,1490.83,0,9.16677
53.87,1490.83,0,9.16677
53.88,1490.83,0,9.16677
53.89,1490.83,0,9.16677
53.9,1490.83,0,9.16677
53.91,1490.83,0,9.16677
53.92,1490.83,0,9.16677
53.93,1490.83,0,9.16677
53.94,1490.83,0,9.16677
53.95,1490.83,0,9.16677
53.96,1490.83,0,9.16677
53.97,1490.83,0,9.16677
53.98,1490.83,0,9.16677
53.99,1490.83,0,9.16677
54,1490.83,0,9.16677
54.01,1490.83,0,9.16677
54.02,1490.83,0,9.16677
54.03,1490.83,0,9.16677
54.04,1490.83,0,9.16677
54.05,1490.83,0,9.16677
54.06,1490.83,0,9.16677
54.07,1490.83,0,9.16677
54.08,1490.83,0,9.16677
54.09,1490.83,0,9.16677
54.1,1490.83,0,9.16677
54.11,1490.83,0,9.16677
54.12,1490.83,0,9.16677
54.13,1490.83,0,9.16677
54.14,1490.83,0,9.16677
54.15,1490.83,0,9.16677
54.16,1490.83,0,9.16677
54.17,1490.83,0,9.16677
54.18,1490.83,0,9.16677
54.19,1490.83,0,9.16677
54.2,1490.83,0,9.16677
54.21,1490.83,0,9.16677
54.22,1490.83,0,9.16677
54.23,1490.83,0,9.16677
54.24,1490.83,0,9.16677
54.25,1490.83,0,9.16677
54.26,1490.83,0,9.16677
54.27,1490.83,0,9.16677
54.28,1490.83,0,9.16677
54.29,1490.83,0,9.16677
54.3,1490.83,0,9.16677
54.31,1490.83,0,9.16677
54.32,1490.83,0,9.16677
54.33,1490.83,0,9.16677
54.34,1490.83,0,9.16677
54.35,1490.83,0,9.16677
54.36,1490.83,0,9.16677
54.37,1490.83,0,9.16677
54.38,1490.83,0,9.16677
54.39,1490.83,0,9.16677
54.4,1490.83,0,9.16677
54.41,1490.83,0,9.16677
54.42,1490.83,0,9.16677
54.43,1490.83,0,9.16677
54.44,1490.83,0,9.16677
54.45,1490.83,0,9.16677
54.46,1490.83,0,9.16677
54.47,1490.83,0,9.16677
54.48,1490.83,0,9.16677
54.49,1490.83,0,9.16677
54.5,1490.83,0,9.16677
54.51,1490.83,0,9.16677
54.52,1490.83,0,9.16677
54.53,1490.83,0,9.16677
54.54,1490.83,0,9.16677
54.55,1490.83,0,9.16677
54.56,1490.83,0,9.16677
54.57,1490.83,0,9.16677
54.58,1490.83,0,9.16677
54.59,1490.83,0,9.16677
54.6,1490.83,0,9.16677
54.61,1490.83,0,9.16677
54.62,1490.83,0,9.16677
54.63,1490.83,0,9.16677
54.64,1490.83,0,9.16677
54.65,1490.83,0,9.16677
54.66,1490.83,0,9.16677
54.67,1490.83,0,9.16677
54.68,1490.83,0,9.16677
54.69,1490.83,0,9.16677
54.7,1490.83,0,9.16677
54.71,1490.83,0,9.16677
54.72,1490.83,0,9.16677
54.73,1490.83,0,9.16677
54.74,1490.83,0,9.16677
54.75,1490.83,0,9.16677
54.76,1490.83,0,9.16677
54.77,1490.83,0,9.16677
54.78,1490.83,0,9.16677
54.79,1490.83,0,9.16677
54.8,1490.83,0,9.16677
54.81,1490.83,0,9.16677
54.82,1490.83,0,9.16677
54.83,1490.83,0,9.16677
54.84,1490.83,0,9.16677
54.85,1490.83,0,9.16677
54.86,1490.83,0,9.16677
54.87,1490.83,0,9.16677
54.88,1490.83,0,9.16677
54.89,1490.83,0,9.16677
54.9,1490.83,0,9.16677
54.91,1490.83,0,9.16677
54.92,1490.83,0,9.16677
54.93,1490.83,0,9.16677
54.94,1490.83,0,9.16677
54.95,1490.83,0,9.16677
54.96,1490.83,0,9.16677
54.97,1490.83,0,9.16677
54.98,1490.83,0,9.16677
54.99,1490.83,0,9.16677
55,1490.83,0,9.16677
55.01,1490.83,0,9.16677
55.02,1490.83,0,9.16677
55.03,1490.83,0,9.16677
55.04,1490.83,0,9.16677
55.05,1490.83,0,9.16677
55.06,1490.83,0,9.16677
55.07,1490.83,0,9.16677
55.08,1490.83,0,9.16677
55.09,1490.83,0,9.16677
55.1,1490.83,0,9.16677
55.11,1490.83,0,9.16677
55.12,1490.83,0,9.16677
55.13,1490.83,0,9.16677
55.14,1490.83,0,9.16677
55.15,1490.83,0,9.16677
55.16,1490.83,0,9.16677
55.17,1490.83,0,9.16677
55.18,1490.83,0,9.16677
55.19,1490.83,0,9.16677
55.2,1490.83,0,9.16677
55.21,1490.83,0,9.16677
55.22,1490.83,0,9.16677
55.23,1490.83,0,9.16677
55.24,1490.83,0,9.16677
55.25,1490.83,0,9.16677
55.26,1490.83,0,9.16677
55.27,1490.83,0,9.16677
55.28,1490.83,0,9.16677
55.29,1490.83,0,9.16677
55.3,1490.83,0,9.16677
55.31,1490.83,0,9.16677
55.32,1490.83,0,9.16677
55.33,1490.83,0,9.16677
55.34,1490.83,0,9.16677
55.35,1490.83,0,9.16677
55.36,1490.83,0,9.16677
55.37,1490.83,0,9.16677
55.38,1490.83,0,9.16677
55.39,1490.83,0,9.16677
55.4,1490.83,0,9.16677
55.41,1490.83,0,9.16677
55.42,1490.83,0,9.16677
55.43,1490.83,0,9.16677
55.44,1490.83,0,9.16677
55.45,1490.83,0,9.16677
55.46,1490.83,0,9.16677
55.47,1490.83,0,9.16677
55.48,1490.83,0,9.16677
55.49,1490.83,0,9.16677
55.5,1490.83,0,9.16677
55.51,1490.83,0,9.16677
55.52,1490.83,0,9.16677
55.53,1490.83,0,9.16677
55.54,1490.83,0,9.16677
55.55,1490.83,0,9.16677
55.56,1490.83,0,9.16677
55.57,1490.83,0,9.16677
55.58,1490.83,0,9.16677
55.59,1490.83,0,9.16677
55.6,1490.83,0,9.16677
55.61,1490.83,0,9.16677
55.62,1490.83,0,9.16677
55.63,1490.83,0,9.16677
55.64,1490.83,0,9.16677
55.65,1490.83,0,9.16677
55.66,1490.83,0,9.16677
55.67,1490.83,0,9.16677
55.68,1490.83,0,9.16677
55.69,1490.83,0,9.16677
55.7,1490.83,0,9.16677
55.71,1490.83,0,9.16677
55.72,1490.83,0,9.16677
55.73,1490.83,0,9.16677
55.74,1490.83,0,9.16677
55.75,1490.83,0,9.16677
55.76,1490.83,0,9.16677
55.77,1490.83,0,9.16677
55.78,1490.83,0,9.16677
55.79,1490.83,0,9.16677
55.8,1490.83,0,9.16677
55.81,1490.83,0,9.16677
55.82,1490.83,0,9.16677
55.83,1490.83,0,9.16677
55.84,1490.83,0,9.16677
55.85,1490.83,0,9.16677
55.86,1490.83,0,9.16677
55.87,1490.83,0,9.16677
55.88,1490.83,0,9.16677
55.89,1490.83,0,9.16677
55.9,1490.83,0,9.16677
55.91,1490.83,0,9.16677
55.92,1490.83,0,9.16677
55.93,1490.83,0,9.16677
55.94,1490.83,0,9.16677
55.95,1490.83,0,9.16677
55.96,1490.83,0,9.16677
55.97,1490.83,0,9.16677
55.98,1490.83,0,9.16677
55.99,1490.83,0,9.16677
56,1490.83,0,9.16677
56.01,1490.83,0,9.16677
56.02,1490.83,0,9.16677
56.03,1490.83,0,9.16677
56.04,1490.83,0,9.16677
56.05,1490.83,0,9.16677
56.06,1490.83,0,9.16677
56.07,1490.83,0,9.16677
56.08,1490.83,0,9.16677
56.09,1490.83,0,9.16677
56.1,1490.83,0,9.16677
56.11,1490.83,0,9.16677
56.12,1490.83,0,9.16677
56.13,1490.83,0,9.16677
56.14,1490.83,0,9.16677
56.15,1490.83,0,9.16677
56.16,1490.83,0,9.16677
56.17,1490.83,0,9.16677
56.18,1490.83,0,9.16677
56.19,1490.83,0,9.16677
56.2,1490.83,0,9.16677
56.21,1490.83,0,9.16677
56.22,1490.83,0,9.16677
56.23,1490.83,0,9.16677
56.24,1490.83,0,9.16677
56.25,1490.83,0,9.16677
56.26,1490.83,0,9.16677
56.27,1490.83,0,9.16677
56.28,1490.83,0,9.16677
56.29,1490.83,0,9.16677
56.3,1490.83,0,9.16677
56.31,1490.83,0,9.16677
56.32,1490.83,0,9.16677
56.33,1490.83,0,9.16677
56.34,1490.83,0,9.16677
56.35,1490.83,0,9.16677
56.36,1490.83,0,9.16677
56.37,1490.83,0,9.16677
56.38,1490.83,0,9.16677
56.39,1490.83,0,9.16677
56.4,1490.83,0,9.16677
56.41,1490.83,0,9.16677
56.42,1490.83,0,9.16677
56.43,1490.83,0,9.16677
56.44,1490.83,0,9.16677
56.45,1490.83,0,9.16677
56.46,1490.83,0,9.16677
56.47,1490.83,0,9.16677
56.48,1490.83,0,9.16677
56.49,1490.83,0,9.16677
56.5,1490.83,0,9.16677
56.51,1490.83,0,9.16677
56.52,1490.83,0,9.16677
56.53,1490.83,0,9.16677
56.54,1490.83,0,9.16677
56.55,1490.83,0,9.16677
56.56,1490.83,0,9.16677
56.57,1490.83,0,9.16677
56.58,1490.83,0,9.16677
56.59,1490.83,0,9.16677
56.6,1490.83,0,9.16677
56.61,1490.83,0,9.16677
56.62,1490.83,0,9.16677
56.63,1490.83,0,9.16677
56.64,1490.83,0,9.16677
56.65,1490.83,0,9.16677
56.66,1490.83,0,9.16677
56.67,1490.83,0,9.16677
56.68,1490.83,0,9.16677
56.69,1490.83,0,9.16677
56.7,1490.83,0,9.16677
56.71,1490.83,0,9.16677
56.72,1490.83,0,9.16677
56.73,1490.83,0,9.16677
56.74,1490.83,0,9.16677
56.75,1490.83,0,9.16677
56.76,1490.83,0,9.16677
56.77,1490.83,0,9.16677
56.78,1490.83,0,9.16677
56.79,1490.83,0,9.16677
56.8,1490.83,0,9.16677
56.81,1490.83,0,9.16677
56.82,1490.83,0,9.16677
56.83,1490.83,0,9.16677
56.84,1490.83,0,9.16677
56.85,1490.83,0,9.16677
56.86,1490.83,0,9.16677
56.87,1490.83,0,9.16677
56.88,1490.83,0,9.16677
56.89,1490.83,0,9.16677
56.9,1490.83,0,9.16677
56.91,1490.83,0,9.16677
56.92,1490.83,0,9.16677
56.93,1490.83,0,9.16677
56.94,1490.83,0,9.16677
56.95,1490.83,0,9.16677
56.96,1490.83,0,9.16677
56.97,1490.83,0,9.16677
56.98,1490.83,0,9.16677
56.99,1490.83,0,9.16677
57,1490.83,0,9.16677
57.01,1490.83,0,9.16677
57.02,1490.83,0,9.16677
57.03,1490.83,0,9.16677
57.04,1490.83,0,9.16677
57.05,1490.83,0,9.16677
57.06,1490.83,0,9.16677
57.07,1490.83,0,9.16677
57.08,1490.83,0,9.16677
57.09,1490.83,0,9.16677
57.1,1490.83,0,9.16677
57.11,1490.83,0,9.16677
57.12,1490.83,0,9.16677
57.13,1490.83,0,9.16677
57.14,1490.83,0,9.16677
57.15,1490.83,0,9.16677
57.16,1490.83,0,9.16677
57.17,1490.83,0,9.16677
57.18,1490.83,0,9.16677
57.19,1490.83,0,9.16677
57.2,1490.83,0,9.16677
57.21,1490.83,0,9.16677
57.22,1490.83,0,9.16677
57.23,1490.83,0,9.16677
57.24,1490.83,0,9.16677
57.25,1490.83,0,9.16677
57.26,1490.83,0,9.16677
57.27,1490.83,0,9.16677
57.28,1490.83,0,9.16677
57.29,1490.83,0,9.16677
57.3,1490.83,0,9.16677
57.31,1490.83,0,9.16677
57.32,1490.83,0,9.16677
57.33,1490.83,0,9.16677
57.34,1490.83,0,9.16677
57.35,1490.83,0,9.16677
57.36,1490.83,0,9.16677
57.37,1490.83,0,9.16677
57.38,1490.83,0,9.16677
57.39,1490.83,0,9.16677
57.4,1490.83,0,9.16677
57.41,1490.83,0,9.16677
57.42,1490.83,0,9.16677
57.43,1490.83,0,9.16677
57.44,1490.83,0,9.16677
57.45,1490.83,0,9.16677
57.46,1490.83,0,9.16677
57.47,1490.83,0,9.16677
57.48,1490.83,0,9.16677
57.49,1490.83,0,9.16677
57.5,1490.83,0,9.16677
57.51,1490.83,0,9.16677
57.52,1490.83,0,9.16677
57.53,1490.83,0,9.16677
57.54,1490.83,0,9.16677
57.55,1490.83,0,9.16677
57.56,1490.83,0,9.16677
57.57,1490.83,0,9.16677
57.58,1490.83,0,9.16677
57.59,1490.83,0,9.16677
57.6,1490.83,0,9.16677
57.61,1490.83,0,9.16677
57.62,1490.83,0,9.16677
57.63,1490.83,0,9.16677
57.64,1490.83,0,9.16677
57.65,1490.83,0,9.16677
57.66,1490.83,0,9.16677
57.67,1490.83,0,9.16677
57.68,1490.83,0,9.16677
57.69,1490.83,0,9.16677
57.7,1490.83,0,9.16677
57.71,1490.83,0,9.16677
57.72,1490.83,0,9.16677
57.73,1490.83,0,9.16677
57.74,1490.83,0,9.16677
57.75,1490.83,0,9.16677
57.76,1490.83,0,9.16677
57.77,1490.83,0,9.16677
57.78,1490.83,0,9.16677
57.79,1490.83,0,9.16677
57.8,1490.83,0,9.16677
57.81,1490.83,0,9.16677
57.82,1490.83,0,9.16677
57.83,1490.83,0,9.16677
57.84,1490.83,0,9.16677
57.85,1490.83,0,9.16677
57.86,1490.83,0,9.16677
57.87,1490.83,0,9.16677
57.88,1490.83,0,9.16677
57.89,1490.83,0,9.16677
57.9,1490.83,0,9.16677
57.91,1490.83,0,9.16677
57.92,1490.83,0,9.16677
57.93,1490.83,0,9.16677
57.94,1490.83,0,9.16677
57.95,1490.83,0,9.16677
57.96,1490.83,0,9.16677
57.97,1490.83,0,9.16677
57.98,1490.83,0,9.16677
57.99,1490.83,0,9.16677
58,1490.83,0,9.16677
58.01,1490.83,0,9.16677
58.02,1490.83,0,9.16677
58.03,1490.83,0,9.16677
58.04,1490.83,0,9.16677
58.05,1490.83,0,9.16677
58.06,1490.83,0,9.16677
58.07,1490.83,0,9.16677
58.08,1490.83,0,9.16677
58.09,1490.83,0,9.16677
58.1,1490.83,0,9.16677
58.11,1490.83,0,9.16677
58.12,1490.83,0,9.16677
58.13,1490.83,0,9.16677
58.14,1490.83,0,9.16677
58.15,1490.83,0,9.16677
58.16,1490.83,0,9.16677
58.17,1490.83,0,9.16677
58.18,1490.83,0,9.16677
58.19,1490.83,0,9.16677
58.2,1490.83,0,9.16677
58.21,1490.83,0,9.16677
58.22,1490.83,0,9.16677
58.23,1490.83,0,9.16677
58.24,1490.83,0,9.16677
58.25,1490.83,0,9.16677
58.26,1490.83,0,9.16677
58.27,1490.83,0,9.16677
58.28,1490.83,0,9.16677
58.29,1490.83,0,9.16677
58.3,1490.83,0,9.16677
58.31,1490.83,0,9.16677
58.32,1490.83,0,9.16677
58.33,1490.83,0,9.16677
58.34,1490.83,0,9.16677
58.35,1490.83,0,9.16677
58.36,1490.83,0,9.16677
58.37,1490.83,0,9.16677
58.38,1490.83,0,9.16677
58.39,1490.83,0,9.16677
58.4,1490.83,0,9.16677
58.41,1490.83,0,9.16677
58.42,1490.83,0,9.16677
58.43,1490.83,0,9.16677
58.44,1490.83,0,9.16677
58.45,1490.83,0,9.16677
58.46,1490.83,0,9.16677
58.47,1490.83,0,9.16677
58.48,1490.83,0,9.16677
58.49,1490.83,0,9.16677
58.5,1490.83,0,9.16677
58.51,1490.83,0,9.16677
58.52,1490.83,0,9.16677
58.53,1490.83,0,9.16677
58.54,1490.83,0,9.16677
58.55,1490.83,0,9.16677
58.56,1490.83,0,9.16677
58.57,1490.83,0,9.16677
58.58,1490.83,0,9.16677
58.59,1490.83,0,9.16677
58.6,1490.83,0,9.16677
58.61,1490.83,0,9.16677
58.62,1490.83,0,9.16677
58.63,1490.83,0,9.16677
58.64,1490.83,0,9.16677
58.65,1490.83,0,9.16677
58.66,1490.83,0,9.16677
58.67,1490.83,0,9.16677
58.68,1490.83,0,9.16677
58.69,1490.83,0,9.16677
58.7,1490.83,0,9.16677
58.71,1490.83,0,9.16677
58.72,1490.83,0,9.16677
58.73,1490.83,0,9.16677
58.74,1490.83,0,9.16677
58.75,1490.83,0,9.16677
58.76,1490.83,0,9.16677
58.77,1490.83,0,9.16677
58.78,1490.83,0,9.16677
58.79,1490.83,0,9.16677
58.8,1490.83,0,9.16677
58.81,1490.83,0,9.16677
58.82,1490.83,0,9.16677
58.83,1490.83,0,9.16677
58.84,1490.83,0,9.16677
58.85,1490.83,0,9.16677
58.86,1490.83,0,9.16677
58.87,1490.83,0,9.16677
58.88,1490.83,0,9.16677
58.89,1490.83,0,9.16677
58.9,1490.83,0,9.16677
58.91,1490.83,0,9.16677
58.92,1490.83,0,9.16677
58.93,1490.83,0,9.16677
58.94,1490.83,0,9.16677
58.95,1490.83,0,9.16677
58.96,1490.83,0,9.16677
58.97,1490.83,0,9.16677
58.98,1490.83,0,9.16677
58.99,1490.83,0,9.16677
59,1490.83,0,9.16677
59.01,1490.83,0,9.16677
59.02,1490.83,0,9.16677
59.03,1490.83,0,9.16677
59.04,1490.83,0,9.16677
59.05,1490.83,0,9.16677
59.06,1490.83,0,9.16677
59.07,1490.83,0,9.16677
59.08,1490.83,0,9.16677
59.09,1490.83,0,9.16677
59.1,1490.83,0,9.16677
59.11,1490.83,0,9.16677
59.12,1490.83,0,9.16677
59.13,1490.83,0,9.16677
59.14,1490.83,0,9.16677
59.15,1490.83,0,9.16677
59.16,1490.83,0,9.16677
59.17,1490.83,0,9.16677
59.18,1490.83,0,9.16677
59.19,1490.83,0,9.16677
59.2,1490.83,0,9.16677
59.21,1490.83,0,9.16677
59.22,1490.83,0,9.16677
59.23,1490.83,0,9.16677
59.24,1490.83,0,9.16677
59.25,1490.83,0,9.16677
59.26,1490.83,0,9.16677
59.27,1490.83,0,9.16677
59.28,1490.83,0,9.16677
59.29,1490.83,0,9.16677
59.3,1490.83,0,9.16677
59.31,1490.83,0,9.16677
59.32,1490.83,0,9.16677
59.33,1490.83,0,9.16677
59.34,1490.83,0,9.16677
59.35,1490.83,0,9.16677
59.36,1490.83,0,9.16677
59.37,1490.83,0,9.16677
59.38,1490.83,0,9.16677
59.39,1490.83,0,9.16677
59.4,1490.83,0,9.16677
59.41,1490.83,0,9.16677
59.42,1490.83,0,9.16677
59.43,1490.83,0,9.16677
59.44,1490.83,0,9.16677
59.45,1490.83,0,9.16677
59.46,1490.83,0,9.16677
59.47,1490.83,0,9.16677
59.48,1490.83,0,9.16677
59.49,1490.83,0,9.16677
59.5,1490.83,0,9.16677
59.51,1490.83,0,9.16677
59.52,1490.83,0,9.16677
59.53,1490.83,0,9.16677
59.54,1490.83,0,9.16677
59.55,1490.83,0,9.16677
59.56,1490.83,0,9.16677
59.57,1490.83,0,9.16677
59.58,1490.83,0,9.16677
59.59,1490.83,0,9.16677
59.6,1490.83,0,9.16677
59.61,1490.83,0,9.16677
59.62,1490.83,0,9.16677
59.63,1490.83,0,9.16677
59.64,1490.83,0,9.16677
59.65,1490.83,0,9.16677
59.66,1490.83,0,9.16677
59.67,1490.83,0,9.16677
59.68,1490.83,0,9.16677
59.69,1490.83,0,9.16677
59.7,1490.83,0,9.16677
59.71,1490.83,0,9.16677
59.72,1490.83,0,9.16677
59.73,1490.83,0,9.16677
59.74,1490.83,0,9.16677
59.75,1490.83,0,9.16677
59.76,1490.83,0,9.16677
59.77,1490.83,0,9.16677
59.78,1490.83,0,9.16677
59.79,1490.83,0,9.16677
59.8,1490.83,0,9.16677
59.81,1490.83,0,9.16677
59.82,1490.83,0,9.16677
59.83,1490.83,0,9.16677
59.84,1490.83,0,9.16677
59.85,1490.83,0,9.16677
59.86,1490.83,0,9.16677
59.87,1490.83,0,9.16677
59.88,1490.83,0,9.16677
59.89,1490.83,0,9.16677
59.9,1490.83,0,9.16677
59.91,1490.83,0,9.16677
59.92,1490.83,0,9.16677
59.93,1490.83,0,9.16677
59.94,1490.83,0,9.16677
59.95,1490.83,0,9.16677
59.96,1490.83,0,9.16677
59.97,1490.83,0,9.16677
59.98,1490.83,0,9.16677
59.99,1490.83,0,9.16677
60,1490.83,0,9.16677
60.01,1490.83,0,9.16677
60.02,1490.83,0,9.16677
60.03,1490.83,0,9.16677
60.04,1490.83,0,9.16677
60.05,1490.83,0,9.16677
60.06,1490.83,0,9.16677
60.07,1490.83,0,9.16677
60.08,1490.83,0,9.16677
60.09,1490.83,0,9.16677
60.1,1490.83,0,9.16677
60.11,1490.83,0,9.16677
60.12,1490.83,0,9.16677
60.13,1490.83,0,9.16677
60.14,1490.83,0,9.16677
60.15,1490.83,0,9.16677
60.16,1490.83,0,9.16677
60.17,1490.83,0,9.16677
60.18,1490.83,0,9.16677
60.19,1490.83,0,9.16677
60.2,1490.83,0,9.16677
60.21,1490.83,0,9.16677
60.22,1490.83,0,9.16677
60.23,1490.83,0,9.16677
60.24,1490.83,0,9.16677
60.25,1490.83,0,9.16677
60.26,1490.83,0,9.16677
60.27,1490.83,0,9.16677
60.28,1490.83,0,9.16677
60.29,1490.83,0,9.16677
60.3,1490.83,0,9.16677
60.31,1490.83,0,9.16677
60.32,1490.83,0,9.16677
60.33,1490.83,0,9.16677
60.34,1490.83,0,9.16677
60.35,1490.83,0,9.16677
60.36,1490.83,0,9.16677
60.37,1490.83,0,9.16677
60.38,1490.83,0,9.16677
60.39,1490.83,0,9.16677
60.4,1490.83,0,9.16677
60.41,1490.83,0,9.16677
60.42,1490.83,0,9.16677
60.43,1490.83,0,9.16677
60.44,1490.83,0,9.16677
60.45,1490.83,0,9.16677
60.46,1490.83,0,9.16677
60.47,1490.83,0,9.16677
60.48,1490.83,0,9.16677
60.49,1490.83,0,9.16677
60.5,1490.83,0,9.16677
60.51,1490.83,0,9.16677
60.52,1490.83,0,9.16677
60.53,1490.83,0,9.16677
60.54,1490.83,0,9.16677
60.55,1490.83,0,9.16677
60.56,1490.83,0,9.16677
60.57,1490.83,0,9.16677
60.58,1490.83,0,9.16677
60.59,1490.83,0,9.16677
60.6,1490.83,0,9.16677
60.61,1490.83,0,9.16677
60.62,1490.83,0,9.16677
60.63,1490.83,0,9.16677
60.64,1490.83,0,9.16677
60.65,1490.83,0,9.16677
60.66,1490.83,0,9.16677
60.67,1490.83,0,9.16677
60.68,1490.83,0,9.16677
60.69,1490.83,0,9.16677
60.7,1490.83,0,9.16677
60.71,1490.83,0,9.16677
60.72,1490.83,0,9.16677
60.73,1490.83,0,9.16677
60.74,1490.83,0,9.16677
60.75,1490.83,0,9.16677
60.76,1490.83,0,9.16677
60.77,1490.83,0,9.16677
60.78,1490.83,0,9.16677
60.79,1490.83,0,9.16677
60.8,1490.83,0,9.16677
60.81,1490.83,0,9.16677
60.82,1490.83,0,9.16677
60.83,1490.83,0,9.16677
60.84,1490.83,0,9.16677
60.85,1490.83,0,9.16677
60.86,1490.83,0,9.16677
60.87,1490.83,0,9.16677
60.88,1490.83,0,9.16677
60.89,1490.83,0,9.16677
60.9,1490.83,0,9.16677
60.91,1490.83,0,9.16677
60.92,1490.83,0,9.16677
60.93,1490.83,0,9.16677
60.94,1490.83,0,9.16677
60.95,1490.83,0,9.16677
60.96,1490.83,0,9.16677
60.97,1490.83,0,9.16677
60.98,1490.83,0,9.16677
60.99,1490.83,0,9.16677
61,1490.83,0,9.16677
61.01,1490.83,0,9.16677
61.02,1490.83,0,9.16677
61.03,1490.83,0,9.16677
61.04,1490.83,0,9.16677
61.05,1490.83,0,9.16677
61.06,1490.83,0,9.16677
61.07,1490.83,0,9.16677
61.08,1490.83,0,9.16677
61.09,1490.83,0,9.16677
61.1,1490.83,0,9.16677
